prefix_length,Architecture Type,count,mean,std,min,25%,50%,75%,max
0,Hierarchical ReLU,1.0,35.51537771224976,,35.51537771224976,35.51537771224976,35.51537771224976,35.51537771224976,35.51537771224976
0,Hierarchical TE,1.0,79.9517231464386,,79.9517231464386,79.9517231464386,79.9517231464386,79.9517231464386,79.9517231464386
0,Hierarchical biLSTM,1.0,151.84704446792605,,151.84704446792605,151.84704446792605,151.84704446792605,151.84704446792605,151.84704446792605
0,Single ReLU,1.0,28.507889986038208,,28.507889986038208,28.507889986038208,28.507889986038208,28.507889986038208,28.507889986038208
0,Single TE,1.0,47.44558482170105,,47.44558482170105,47.44558482170105,47.44558482170105,47.44558482170105,47.44558482170105
0,Single biLSTM,1.0,73.32031664848327,,73.32031664848327,73.32031664848327,73.32031664848327,73.32031664848327,73.32031664848327
Lmax,Hierarchical ReLU,1.0,36.85510249137879,,36.85510249137879,36.85510249137879,36.85510249137879,36.85510249137879,36.85510249137879
Lmax,Hierarchical TE,1.0,86.76325812339783,,86.76325812339783,86.76325812339783,86.76325812339783,86.76325812339783,86.76325812339783
Lmax,Hierarchical biLSTM,1.0,13132.057359552384,,13132.057359552384,13132.057359552384,13132.057359552384,13132.057359552384,13132.057359552384
Lmax,Single ReLU,1.0,29.433982849121094,,29.433982849121094,29.433982849121094,29.433982849121094,29.433982849121094,29.433982849121094
Lmax,Single TE,1.0,50.01146278381348,,50.01146278381348,50.01146278381348,50.01146278381348,50.01146278381348,50.01146278381348
Lmax,Single biLSTM,1.0,4428.625783109665,,4428.625783109665,4428.625783109665,4428.625783109665,4428.625783109665,4428.625783109665
L̅,Hierarchical ReLU,1.0,36.43435559272766,,36.43435559272766,36.43435559272766,36.43435559272766,36.43435559272766,36.43435559272766
L̅,Hierarchical TE,1.0,81.84913992881775,,81.84913992881775,81.84913992881775,81.84913992881775,81.84913992881775,81.84913992881775
L̅,Hierarchical biLSTM,1.0,977.527643442154,,977.527643442154,977.527643442154,977.527643442154,977.527643442154,977.527643442154
L̅,Single ReLU,1.0,29.2626935005188,,29.2626935005188,29.2626935005188,29.2626935005188,29.2626935005188,29.2626935005188
L̅,Single TE,1.0,48.67826166152954,,48.67826166152954,48.67826166152954,48.67826166152954,48.67826166152954,48.67826166152954
L̅,Single biLSTM,1.0,391.4886764526367,,391.4886764526367,391.4886764526367,391.4886764526367,391.4886764526367,391.4886764526367
L̅/ 2,Hierarchical ReLU,1.0,36.11805963516235,,36.11805963516235,36.11805963516235,36.11805963516235,36.11805963516235,36.11805963516235
L̅/ 2,Hierarchical TE,1.0,81.78283171653747,,81.78283171653747,81.78283171653747,81.78283171653747,81.78283171653747,81.78283171653747
L̅/ 2,Hierarchical biLSTM,1.0,529.2528501987457,,529.2528501987457,529.2528501987457,529.2528501987457,529.2528501987457,529.2528501987457
L̅/ 2,Single ReLU,1.0,29.076650953292848,,29.076650953292848,29.076650953292848,29.076650953292848,29.076650953292848,29.076650953292848
L̅/ 2,Single TE,1.0,48.2295184135437,,48.2295184135437,48.2295184135437,48.2295184135437,48.2295184135437,48.2295184135437
L̅/ 2,Single biLSTM,1.0,221.75821361541747,,221.75821361541747,221.75821361541747,221.75821361541747,221.75821361541747,221.75821361541747
