,context-size,context_columns,prefix_index,dateset,accuracy,precision,fscore,recall,model_type,token_type
546,1,['org:resource'],6,bpi_challenge_2012,0.8229929351316635,0.7876322794342893,0.7839181907429067,0.8229929351316635,transformer-multiple,Max Case Length
547,1,['org:resource'],60,bpi_challenge_2012,0.8936936936936937,0.881430222586943,0.8812050584817852,0.8936936936936937,transformer-multiple,Max Case Length
548,1,['org:resource'],61,bpi_challenge_2012,0.8697318007662835,0.8749492162334882,0.86088270988291,0.8697318007662835,transformer-multiple,Max Case Length
549,1,['org:resource'],62,bpi_challenge_2012,0.8924949290060852,0.9015444695183947,0.8867439120979169,0.8924949290060852,transformer-multiple,Max Case Length
550,1,['org:resource'],63,bpi_challenge_2012,0.9044585987261147,0.9038927822623231,0.8972895565127342,0.9044585987261147,transformer-multiple,Max Case Length
551,1,['org:resource'],64,bpi_challenge_2012,0.8684807256235828,0.8616889554623515,0.8571993171079069,0.8684807256235828,transformer-multiple,Max Case Length
552,1,['org:resource'],65,bpi_challenge_2012,0.8484848484848485,0.8302565482543399,0.8319010090889528,0.8484848484848485,transformer-multiple,Max Case Length
553,1,['org:resource'],66,bpi_challenge_2012,0.8511166253101737,0.8377016237865019,0.8337398085843455,0.8511166253101737,transformer-multiple,Max Case Length
554,1,['org:resource'],67,bpi_challenge_2012,0.8505154639175257,0.8642599204330965,0.8408022576149553,0.8505154639175257,transformer-multiple,Max Case Length
555,1,['org:resource'],68,bpi_challenge_2012,0.8715846994535519,0.8788935647055288,0.8653788575616399,0.8715846994535519,transformer-multiple,Max Case Length
556,1,['org:resource'],69,bpi_challenge_2012,0.8668639053254438,0.85298922214076,0.8541462389290639,0.8668639053254438,transformer-multiple,Max Case Length
557,1,['org:resource'],7,bpi_challenge_2012,0.8578293952743292,0.7922216528721292,0.8010632358059044,0.8578293952743292,transformer-multiple,Max Case Length
558,1,['org:resource'],70,bpi_challenge_2012,0.8557692307692307,0.8521240840977683,0.8459123293909159,0.8557692307692307,transformer-multiple,Max Case Length
559,1,['org:resource'],71,bpi_challenge_2012,0.8813559322033898,0.8815398020059039,0.8685465017955388,0.8813559322033898,transformer-multiple,Max Case Length
560,1,['org:resource'],72,bpi_challenge_2012,0.8597122302158273,0.8434092429830622,0.8415418675998687,0.8597122302158273,transformer-multiple,Max Case Length
561,1,['org:resource'],73,bpi_challenge_2012,0.8257575757575758,0.8178194906866384,0.8083129567067164,0.8257575757575758,transformer-multiple,Max Case Length
562,1,['org:resource'],74,bpi_challenge_2012,0.8414634146341463,0.825660495782447,0.8236487720808041,0.8414634146341463,transformer-multiple,Max Case Length
563,1,['org:resource'],75,bpi_challenge_2012,0.8369098712446352,0.8466905709931462,0.8275483660714307,0.8369098712446352,transformer-multiple,Max Case Length
564,1,['org:resource'],76,bpi_challenge_2012,0.8807339449541285,0.8895238172492206,0.8788300350746089,0.8807339449541285,transformer-multiple,Max Case Length
565,1,['org:resource'],77,bpi_challenge_2012,0.8446601941747572,0.8367612969554716,0.8292629690254241,0.8446601941747572,transformer-multiple,Max Case Length
566,1,['org:resource'],78,bpi_challenge_2012,0.8421052631578947,0.8195483971914179,0.8240913558405818,0.8421052631578947,transformer-multiple,Max Case Length
567,1,['org:resource'],79,bpi_challenge_2012,0.8397790055248618,0.8048261422432693,0.815404133317154,0.8397790055248618,transformer-multiple,Max Case Length
568,1,['org:resource'],8,bpi_challenge_2012,0.8091581739494625,0.7508270864200888,0.7467473590969941,0.8091581739494625,transformer-multiple,Max Case Length
569,1,['org:resource'],80,bpi_challenge_2012,0.8529411764705882,0.8526814585483316,0.8435775352452644,0.8529411764705882,transformer-multiple,Max Case Length
570,1,['org:resource'],81,bpi_challenge_2012,0.9,0.8927705627705628,0.8884761619958988,0.9,transformer-multiple,Max Case Length
571,1,['org:resource'],82,bpi_challenge_2012,0.8698630136986302,0.8991208042938396,0.8752271477291623,0.8698630136986302,transformer-multiple,Max Case Length
572,1,['org:resource'],83,bpi_challenge_2012,0.8661971830985915,0.8663038839095176,0.8581316179907729,0.8661971830985915,transformer-multiple,Max Case Length
573,1,['org:resource'],84,bpi_challenge_2012,0.8787878787878788,0.8871445547916135,0.8765087284201896,0.8787878787878788,transformer-multiple,Max Case Length
574,1,['org:resource'],85,bpi_challenge_2012,0.9285714285714286,0.9267195767195767,0.9217736369910282,0.9285714285714286,transformer-multiple,Max Case Length
575,1,['org:resource'],86,bpi_challenge_2012,0.8761061946902655,0.8888759509392951,0.8731175837370526,0.8761061946902655,transformer-multiple,Max Case Length
576,1,['org:resource'],87,bpi_challenge_2012,0.8715596330275229,0.8819757205078306,0.8657996135060354,0.8715596330275229,transformer-multiple,Max Case Length
577,1,['org:resource'],88,bpi_challenge_2012,0.9038461538461539,0.8788650075414781,0.8847853207228208,0.9038461538461539,transformer-multiple,Max Case Length
578,1,['org:resource'],89,bpi_challenge_2012,0.9117647058823529,0.9004998077662437,0.9006191497240091,0.9117647058823529,transformer-multiple,Max Case Length
579,1,['org:resource'],9,bpi_challenge_2012,0.8825551417931825,0.839747724888257,0.8459683930512955,0.8825551417931825,transformer-multiple,Max Case Length
580,1,['org:resource'],90,bpi_challenge_2012,0.9263157894736842,0.9054437564499483,0.9134388418598945,0.9263157894736842,transformer-multiple,Max Case Length
581,1,['org:resource'],91,bpi_challenge_2012,0.8777777777777778,0.9066151846853602,0.8845075250689286,0.8777777777777778,transformer-multiple,Max Case Length
582,1,['org:resource'],92,bpi_challenge_2012,0.8588235294117647,0.8485527544351074,0.8400840336134454,0.8588235294117647,transformer-multiple,Max Case Length
583,1,['org:resource'],93,bpi_challenge_2012,0.8902439024390244,0.9278455284552845,0.8926801150422572,0.8902439024390244,transformer-multiple,Max Case Length
584,1,['org:resource'],94,bpi_challenge_2012,0.8717948717948718,0.8823260073260073,0.8707875457875457,0.8717948717948718,transformer-multiple,Max Case Length
585,1,['org:resource'],95,bpi_challenge_2012,0.8648648648648649,0.85006435006435,0.850900900900901,0.8648648648648649,transformer-multiple,Max Case Length
586,1,['org:resource'],96,bpi_challenge_2012,0.8450704225352113,0.8746478873239437,0.8565646754087746,0.8450704225352113,transformer-multiple,Max Case Length
587,1,['org:resource'],97,bpi_challenge_2012,0.8656716417910447,0.8383084577114428,0.8433546552949538,0.8656716417910447,transformer-multiple,Max Case Length
588,1,['org:resource'],98,bpi_challenge_2012,0.9230769230769231,0.8917482517482518,0.9029689608636977,0.9230769230769231,transformer-multiple,Max Case Length
589,1,['org:resource'],99,bpi_challenge_2012,0.8387096774193549,0.8200146627565983,0.8233891179561807,0.8387096774193549,transformer-multiple,Max Case Length
590,1,['org:resource'],1,bpi_challenge_2012,0.9998471999388799,0.9998471999388799,0.9998471999388799,0.9998471999388799,transformer-single,Max Case Length
591,1,['org:resource'],10,bpi_challenge_2012,0.8847606101797312,0.8306556437981762,0.8487455323016012,0.8847606101797312,transformer-single,Max Case Length
592,1,['org:resource'],100,bpi_challenge_2012,0.9322033898305084,0.9164648910411622,0.9240426867545511,0.9322033898305084,transformer-single,Max Case Length
593,1,['org:resource'],101,bpi_challenge_2012,0.9122807017543859,0.905982905982906,0.9050543024227234,0.9122807017543859,transformer-single,Max Case Length
594,1,['org:resource'],102,bpi_challenge_2012,0.8363636363636363,0.8044483294483294,0.8033673634743154,0.8363636363636363,transformer-single,Max Case Length
595,1,['org:resource'],103,bpi_challenge_2012,0.8888888888888888,0.8621399176954733,0.8713779956427016,0.8888888888888888,transformer-single,Max Case Length
596,1,['org:resource'],104,bpi_challenge_2012,0.86,0.7996515151515152,0.8216691729323309,0.86,transformer-single,Max Case Length
597,1,['org:resource'],105,bpi_challenge_2012,0.92,0.91,0.9133333333333333,0.92,transformer-single,Max Case Length
598,1,['org:resource'],106,bpi_challenge_2012,0.7551020408163265,0.7396501457725947,0.7288866963789564,0.7551020408163265,transformer-single,Max Case Length
599,1,['org:resource'],107,bpi_challenge_2012,0.9130434782608695,0.8731884057971014,0.8857142857142858,0.9130434782608695,transformer-single,Max Case Length
600,1,['org:resource'],108,bpi_challenge_2012,0.9090909090909091,0.8993506493506493,0.8977272727272727,0.9090909090909091,transformer-single,Max Case Length
601,1,['org:resource'],109,bpi_challenge_2012,0.85,0.8204545454545455,0.828421052631579,0.85,transformer-single,Max Case Length
602,1,['org:resource'],11,bpi_challenge_2012,0.9279334770557438,0.8892141295156865,0.9039024412400173,0.9279334770557438,transformer-single,Max Case Length
603,1,['org:resource'],110,bpi_challenge_2012,0.8974358974358975,0.849002849002849,0.8648567119155354,0.8974358974358975,transformer-single,Max Case Length
604,1,['org:resource'],111,bpi_challenge_2012,0.8333333333333334,0.8133417508417509,0.806024531024531,0.8333333333333334,transformer-single,Max Case Length
605,1,['org:resource'],112,bpi_challenge_2012,0.8823529411764706,0.8602941176470589,0.8635090399796281,0.8823529411764706,transformer-single,Max Case Length
606,1,['org:resource'],113,bpi_challenge_2012,0.84375,0.7838541666666666,0.804315476190476,0.84375,transformer-single,Max Case Length
607,1,['org:resource'],114,bpi_challenge_2012,0.84375,0.7953125,0.816468253968254,0.84375,transformer-single,Max Case Length
608,1,['org:resource'],115,bpi_challenge_2012,0.8666666666666667,0.8444444444444444,0.8533333333333334,0.8666666666666667,transformer-single,Max Case Length
609,1,['org:resource'],116,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
610,1,['org:resource'],117,bpi_challenge_2012,0.9642857142857143,0.9702380952380952,0.95995670995671,0.9642857142857143,transformer-single,Max Case Length
611,1,['org:resource'],118,bpi_challenge_2012,0.92,1.0,0.9548235294117647,0.92,transformer-single,Max Case Length
612,1,['org:resource'],119,bpi_challenge_2012,0.9130434782608695,0.8514492753623187,0.8770186335403727,0.9130434782608695,transformer-single,Max Case Length
613,1,['org:resource'],12,bpi_challenge_2012,0.9218251435864709,0.8795323350897982,0.8956503349232873,0.9218251435864709,transformer-single,Max Case Length
614,1,['org:resource'],120,bpi_challenge_2012,0.8260869565217391,0.7475845410628018,0.7696017537449763,0.8260869565217391,transformer-single,Max Case Length
615,1,['org:resource'],121,bpi_challenge_2012,0.8260869565217391,0.7913043478260869,0.8067632850241546,0.8260869565217391,transformer-single,Max Case Length
616,1,['org:resource'],122,bpi_challenge_2012,0.7727272727272727,0.7247474747474748,0.7329545454545454,0.7727272727272727,transformer-single,Max Case Length
617,1,['org:resource'],123,bpi_challenge_2012,0.8181818181818182,0.7670454545454546,0.7805194805194805,0.8181818181818182,transformer-single,Max Case Length
618,1,['org:resource'],124,bpi_challenge_2012,0.7619047619047619,0.664021164021164,0.7045751633986927,0.7619047619047619,transformer-single,Max Case Length
619,1,['org:resource'],125,bpi_challenge_2012,0.7894736842105263,0.7105263157894737,0.7443609022556391,0.7894736842105263,transformer-single,Max Case Length
620,1,['org:resource'],126,bpi_challenge_2012,0.7777777777777778,0.8518518518518517,0.7997150997150997,0.7777777777777778,transformer-single,Max Case Length
621,1,['org:resource'],127,bpi_challenge_2012,0.875,0.8214285714285714,0.8461538461538461,0.875,transformer-single,Max Case Length
622,1,['org:resource'],128,bpi_challenge_2012,0.8666666666666667,0.8761904761904762,0.8581196581196582,0.8666666666666667,transformer-single,Max Case Length
623,1,['org:resource'],129,bpi_challenge_2012,0.7333333333333333,0.6317460317460316,0.6758974358974359,0.7333333333333333,transformer-single,Max Case Length
624,1,['org:resource'],13,bpi_challenge_2012,0.8814683053040103,0.8372144290303628,0.8522629109883395,0.8814683053040103,transformer-single,Max Case Length
625,1,['org:resource'],130,bpi_challenge_2012,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,transformer-single,Max Case Length
626,1,['org:resource'],131,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
627,1,['org:resource'],132,bpi_challenge_2012,0.9166666666666666,0.8452380952380952,0.8782051282051282,0.9166666666666666,transformer-single,Max Case Length
628,1,['org:resource'],133,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
629,1,['org:resource'],134,bpi_challenge_2012,0.8,0.6666666666666667,0.7212121212121212,0.8,transformer-single,Max Case Length
630,1,['org:resource'],135,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
631,1,['org:resource'],136,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
632,1,['org:resource'],137,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
633,1,['org:resource'],138,bpi_challenge_2012,0.7777777777777778,0.6444444444444444,0.6944444444444444,0.7777777777777778,transformer-single,Max Case Length
634,1,['org:resource'],139,bpi_challenge_2012,0.7777777777777778,0.6333333333333333,0.691358024691358,0.7777777777777778,transformer-single,Max Case Length
635,1,['org:resource'],14,bpi_challenge_2012,0.9432647644326476,0.9146114974884357,0.92462403521814,0.9432647644326476,transformer-single,Max Case Length
636,1,['org:resource'],140,bpi_challenge_2012,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,transformer-single,Max Case Length
637,1,['org:resource'],141,bpi_challenge_2012,0.875,0.78125,0.8214285714285714,0.875,transformer-single,Max Case Length
638,1,['org:resource'],142,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
639,1,['org:resource'],143,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
640,1,['org:resource'],144,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
641,1,['org:resource'],145,bpi_challenge_2012,0.7142857142857143,0.8571428571428571,0.7714285714285715,0.7142857142857143,transformer-single,Max Case Length
642,1,['org:resource'],146,bpi_challenge_2012,0.8571428571428571,1.0,0.9142857142857144,0.8571428571428571,transformer-single,Max Case Length
643,1,['org:resource'],147,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
644,1,['org:resource'],148,bpi_challenge_2012,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,transformer-single,Max Case Length
645,1,['org:resource'],149,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
646,1,['org:resource'],15,bpi_challenge_2012,0.8905072827724761,0.8556947342451314,0.8640764129334032,0.8905072827724761,transformer-single,Max Case Length
647,1,['org:resource'],150,bpi_challenge_2012,0.8571428571428571,0.75,0.7959183673469388,0.8571428571428571,transformer-single,Max Case Length
648,1,['org:resource'],151,bpi_challenge_2012,0.8333333333333334,0.75,0.7777777777777777,0.8333333333333334,transformer-single,Max Case Length
649,1,['org:resource'],152,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
650,1,['org:resource'],153,bpi_challenge_2012,0.8333333333333334,0.7222222222222222,0.7666666666666666,0.8333333333333334,transformer-single,Max Case Length
651,1,['org:resource'],154,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
652,1,['org:resource'],155,bpi_challenge_2012,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,transformer-single,Max Case Length
653,1,['org:resource'],156,bpi_challenge_2012,0.6666666666666666,0.47222222222222215,0.5444444444444444,0.6666666666666666,transformer-single,Max Case Length
654,1,['org:resource'],157,bpi_challenge_2012,0.5,0.4166666666666667,0.4444444444444444,0.5,transformer-single,Max Case Length
655,1,['org:resource'],158,bpi_challenge_2012,0.5,0.5,0.5,0.5,transformer-single,Max Case Length
656,1,['org:resource'],159,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
657,1,['org:resource'],16,bpi_challenge_2012,0.9405974788464859,0.920535759550983,0.92620055486556,0.9405974788464859,transformer-single,Max Case Length
658,1,['org:resource'],160,bpi_challenge_2012,0.8,0.7,0.7333333333333333,0.8,transformer-single,Max Case Length
659,1,['org:resource'],161,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
660,1,['org:resource'],162,bpi_challenge_2012,0.75,0.75,0.75,0.75,transformer-single,Max Case Length
661,1,['org:resource'],163,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
662,1,['org:resource'],164,bpi_challenge_2012,0.6666666666666666,0.5,0.5555555555555555,0.6666666666666666,transformer-single,Max Case Length
663,1,['org:resource'],165,bpi_challenge_2012,0.6666666666666666,0.5,0.5555555555555555,0.6666666666666666,transformer-single,Max Case Length
664,1,['org:resource'],166,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
665,1,['org:resource'],167,bpi_challenge_2012,0.5,0.5,0.5,0.5,transformer-single,Max Case Length
666,1,['org:resource'],168,bpi_challenge_2012,0.5,0.5,0.5,0.5,transformer-single,Max Case Length
667,1,['org:resource'],169,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
668,1,['org:resource'],17,bpi_challenge_2012,0.8825579369228088,0.8608012892704001,0.8573147550060763,0.8825579369228088,transformer-single,Max Case Length
669,1,['org:resource'],170,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
670,1,['org:resource'],171,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
671,1,['org:resource'],172,bpi_challenge_2012,0.0,0.0,0.0,0.0,transformer-single,Max Case Length
672,1,['org:resource'],173,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
673,1,['org:resource'],174,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
674,1,['org:resource'],175,bpi_challenge_2012,0.8533418971538678,0.8125763529301862,0.8203126672792824,0.8533418971538678,transformer-single,Max Case Length
675,1,['org:resource'],18,bpi_challenge_2012,0.93166245943022,0.9181518865830987,0.9185292491363973,0.93166245943022,transformer-single,Max Case Length
676,1,['org:resource'],19,bpi_challenge_2012,0.8763205828779599,0.8627447826031165,0.8557611796422888,0.8763205828779599,transformer-single,Max Case Length
677,1,['org:resource'],2,bpi_challenge_2012,0.36664374665749866,0.1355541422754885,0.19760831317974126,0.36664374665749866,transformer-single,Max Case Length
678,1,['org:resource'],20,bpi_challenge_2012,0.9248291571753986,0.9190271639990116,0.9144972646543135,0.9248291571753986,transformer-single,Max Case Length
679,1,['org:resource'],21,bpi_challenge_2012,0.8627187079407806,0.8549628884944969,0.8412896832656109,0.8627187079407806,transformer-single,Max Case Length
680,1,['org:resource'],22,bpi_challenge_2012,0.9101711983887211,0.9088494835821996,0.9006294812858591,0.9101711983887211,transformer-single,Max Case Length
681,1,['org:resource'],23,bpi_challenge_2012,0.8808545603944125,0.874661409177431,0.8634854496444616,0.8808545603944125,transformer-single,Max Case Length
682,1,['org:resource'],24,bpi_challenge_2012,0.8956787429070275,0.8953606665723092,0.8852878279694592,0.8956787429070275,transformer-single,Max Case Length
683,1,['org:resource'],25,bpi_challenge_2012,0.8722685289479613,0.8574817075002761,0.8538218411686362,0.8722685289479613,transformer-single,Max Case Length
684,1,['org:resource'],26,bpi_challenge_2012,0.8788023952095808,0.8793650898868157,0.8672781450046829,0.8788023952095808,transformer-single,Max Case Length
685,1,['org:resource'],27,bpi_challenge_2012,0.8818858560794045,0.8767003733709978,0.8659383472993287,0.8818858560794045,transformer-single,Max Case Length
686,1,['org:resource'],28,bpi_challenge_2012,0.8830238726790451,0.8859276407151833,0.8718854584165013,0.8830238726790451,transformer-single,Max Case Length
687,1,['org:resource'],29,bpi_challenge_2012,0.8707632956737393,0.8679088701205195,0.8562083485218885,0.8707632956737393,transformer-single,Max Case Length
688,1,['org:resource'],3,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
689,1,['org:resource'],30,bpi_challenge_2012,0.8717124488603156,0.874961533697737,0.8616645746614683,0.8717124488603156,transformer-single,Max Case Length
690,1,['org:resource'],31,bpi_challenge_2012,0.8712261244608749,0.8703125590510676,0.8563796030717596,0.8712261244608749,transformer-single,Max Case Length
691,1,['org:resource'],32,bpi_challenge_2012,0.8860052562417872,0.8871574641518644,0.8770320005059149,0.8860052562417872,transformer-single,Max Case Length
692,1,['org:resource'],33,bpi_challenge_2012,0.8682385575589459,0.8673502008904335,0.8541471581235159,0.8682385575589459,transformer-single,Max Case Length
693,1,['org:resource'],34,bpi_challenge_2012,0.861203396087117,0.8645582101098301,0.8498730674851475,0.861203396087117,transformer-single,Max Case Length
694,1,['org:resource'],35,bpi_challenge_2012,0.856974921630094,0.8630487642013771,0.8445846805860525,0.856974921630094,transformer-single,Max Case Length
695,1,['org:resource'],36,bpi_challenge_2012,0.8612956810631229,0.8643135313864093,0.8485081130589434,0.8612956810631229,transformer-single,Max Case Length
696,1,['org:resource'],37,bpi_challenge_2012,0.8587099605089952,0.8651150679358752,0.8475424679630441,0.8587099605089952,transformer-single,Max Case Length
697,1,['org:resource'],38,bpi_challenge_2012,0.8672607879924953,0.8678170207655475,0.8553070608569706,0.8672607879924953,transformer-single,Max Case Length
698,1,['org:resource'],39,bpi_challenge_2012,0.8564331843020367,0.8569386216596319,0.8411760837954646,0.8564331843020367,transformer-single,Max Case Length
699,1,['org:resource'],4,bpi_challenge_2012,0.7145962732919254,0.5967427274387629,0.6314376426831907,0.7145962732919254,transformer-single,Max Case Length
700,1,['org:resource'],40,bpi_challenge_2012,0.8581971534001054,0.8594882045819809,0.8464780148818358,0.8581971534001054,transformer-single,Max Case Length
701,1,['org:resource'],41,bpi_challenge_2012,0.8583379810373676,0.8573220975413125,0.8454260729196464,0.8583379810373676,transformer-single,Max Case Length
702,1,['org:resource'],42,bpi_challenge_2012,0.8597852028639618,0.8549734766235481,0.8457814743318753,0.8597852028639618,transformer-single,Max Case Length
703,1,['org:resource'],43,bpi_challenge_2012,0.8552465233881164,0.8583542962461266,0.8435300642183178,0.8552465233881164,transformer-single,Max Case Length
704,1,['org:resource'],44,bpi_challenge_2012,0.8581035642232683,0.8649142757958697,0.8478945538046335,0.8581035642232683,transformer-single,Max Case Length
705,1,['org:resource'],45,bpi_challenge_2012,0.8538845331432644,0.8549496004135013,0.843385525591255,0.8538845331432644,transformer-single,Max Case Length
706,1,['org:resource'],46,bpi_challenge_2012,0.8476770753998477,0.842446405910785,0.8300617506738023,0.8476770753998477,transformer-single,Max Case Length
707,1,['org:resource'],47,bpi_challenge_2012,0.8528938906752411,0.8569206248975023,0.8392792487076614,0.8528938906752411,transformer-single,Max Case Length
708,1,['org:resource'],48,bpi_challenge_2012,0.8584905660377359,0.8605617889013993,0.8470155333106644,0.8584905660377359,transformer-single,Max Case Length
709,1,['org:resource'],49,bpi_challenge_2012,0.8448905109489051,0.8528761220933572,0.8351802070444764,0.8448905109489051,transformer-single,Max Case Length
710,1,['org:resource'],5,bpi_challenge_2012,0.7862318840579711,0.6365429237493553,0.6983009637170788,0.7862318840579711,transformer-single,Max Case Length
711,1,['org:resource'],50,bpi_challenge_2012,0.8274161735700197,0.8304018335863331,0.814351764263903,0.8274161735700197,transformer-single,Max Case Length
712,1,['org:resource'],51,bpi_challenge_2012,0.8511966701352758,0.8363695618826067,0.8327188989727682,0.8511966701352758,transformer-single,Max Case Length
713,1,['org:resource'],52,bpi_challenge_2012,0.8419319429198683,0.8467204955113148,0.8312783743911791,0.8419319429198683,transformer-single,Max Case Length
714,1,['org:resource'],53,bpi_challenge_2012,0.8617511520737328,0.8631477394857667,0.8511155358027883,0.8617511520737328,transformer-single,Max Case Length
715,1,['org:resource'],54,bpi_challenge_2012,0.8428217821782178,0.8492477641244934,0.8312456931041269,0.8428217821782178,transformer-single,Max Case Length
716,1,['org:resource'],55,bpi_challenge_2012,0.8768020969855832,0.8677770090140324,0.8615152591685586,0.8768020969855832,transformer-single,Max Case Length
717,1,['org:resource'],56,bpi_challenge_2012,0.8701117318435754,0.8675727389881661,0.8571975297720974,0.8701117318435754,transformer-single,Max Case Length
718,1,['org:resource'],57,bpi_challenge_2012,0.8597014925373134,0.8542697312132501,0.8440449815455069,0.8597014925373134,transformer-single,Max Case Length
719,1,['org:resource'],58,bpi_challenge_2012,0.8639240506329114,0.8541374273273796,0.8482968030756417,0.8639240506329114,transformer-single,Max Case Length
720,1,['org:resource'],59,bpi_challenge_2012,0.8552412645590682,0.8652051090571208,0.8457544388360749,0.8552412645590682,transformer-single,Max Case Length
721,1,['org:resource'],6,bpi_challenge_2012,0.8318561335902377,0.7869455690614788,0.7933095601652959,0.8318561335902377,transformer-single,Max Case Length
722,1,['org:resource'],60,bpi_challenge_2012,0.8900900900900901,0.8679439996124431,0.8720974447036662,0.8900900900900901,transformer-single,Max Case Length
723,1,['org:resource'],61,bpi_challenge_2012,0.8524904214559387,0.853589906917783,0.8389619002294214,0.8524904214559387,transformer-single,Max Case Length
724,1,['org:resource'],62,bpi_challenge_2012,0.8519269776876268,0.8571558950203796,0.8399366280631704,0.8519269776876268,transformer-single,Max Case Length
725,1,['org:resource'],63,bpi_challenge_2012,0.8789808917197452,0.8670953350570305,0.8668248650962914,0.8789808917197452,transformer-single,Max Case Length
726,1,['org:resource'],64,bpi_challenge_2012,0.8752834467120182,0.8633700700820539,0.8595741779949386,0.8752834467120182,transformer-single,Max Case Length
727,1,['org:resource'],65,bpi_challenge_2012,0.8368298368298368,0.8111265323659632,0.8145302999747358,0.8368298368298368,transformer-single,Max Case Length
728,1,['org:resource'],66,bpi_challenge_2012,0.8213399503722084,0.7940560413561816,0.7996966809220581,0.8213399503722084,transformer-single,Max Case Length
729,1,['org:resource'],67,bpi_challenge_2012,0.8556701030927835,0.8437786838737553,0.8337917986250524,0.8556701030927835,transformer-single,Max Case Length
730,1,['org:resource'],68,bpi_challenge_2012,0.8715846994535519,0.8591195051993223,0.8550738699088468,0.8715846994535519,transformer-single,Max Case Length
731,1,['org:resource'],69,bpi_challenge_2012,0.863905325443787,0.8406302847479319,0.843492650227255,0.863905325443787,transformer-single,Max Case Length
732,1,['org:resource'],7,bpi_challenge_2012,0.8578293952743292,0.745442571886691,0.7952230235330111,0.8578293952743292,transformer-single,Max Case Length
733,1,['org:resource'],70,bpi_challenge_2012,0.8589743589743589,0.850356470772046,0.8427556491806434,0.8589743589743589,transformer-single,Max Case Length
734,1,['org:resource'],71,bpi_challenge_2012,0.8813559322033898,0.8629806161541989,0.8626150425913743,0.8813559322033898,transformer-single,Max Case Length
735,1,['org:resource'],72,bpi_challenge_2012,0.8345323741007195,0.8370529785098131,0.8204815100042135,0.8345323741007195,transformer-single,Max Case Length
736,1,['org:resource'],73,bpi_challenge_2012,0.7916666666666666,0.7909129467553381,0.7742772697271985,0.7916666666666666,transformer-single,Max Case Length
737,1,['org:resource'],74,bpi_challenge_2012,0.8414634146341463,0.8204621002770709,0.8210236805808174,0.8414634146341463,transformer-single,Max Case Length
738,1,['org:resource'],75,bpi_challenge_2012,0.8497854077253219,0.825052259812462,0.8276670266856555,0.8497854077253219,transformer-single,Max Case Length
739,1,['org:resource'],76,bpi_challenge_2012,0.8027522935779816,0.8475008681430699,0.810921717705119,0.8027522935779816,transformer-single,Max Case Length
740,1,['org:resource'],77,bpi_challenge_2012,0.8446601941747572,0.8126823184644981,0.8210894734137926,0.8446601941747572,transformer-single,Max Case Length
741,1,['org:resource'],78,bpi_challenge_2012,0.8,0.7658198133787971,0.7753173851212191,0.8,transformer-single,Max Case Length
742,1,['org:resource'],79,bpi_challenge_2012,0.850828729281768,0.7932180528584857,0.8134212656574786,0.850828729281768,transformer-single,Max Case Length
743,1,['org:resource'],8,bpi_challenge_2012,0.8074828982269998,0.7077716681593058,0.7403887677203113,0.8074828982269998,transformer-single,Max Case Length
744,1,['org:resource'],80,bpi_challenge_2012,0.8470588235294118,0.8336274509803921,0.8346770664490146,0.8470588235294118,transformer-single,Max Case Length
745,1,['org:resource'],81,bpi_challenge_2012,0.85,0.8157592054631528,0.8278841203841203,0.85,transformer-single,Max Case Length
